marital_status,course,nationality,father_qualif,mother_occ,admission_grade,tuition_fees_up_to_date,scholarship,age_at_enrollment,units_1_credited,units_1_approved,units_2_enrolled,units_2_evaluations,units_2_approved,units_2_no_evaluations,unemployment_rate,inflation_rate,target
1,9773,1,38,9,118.7,1,1,18,0,6,6,6,6,0,12.4,0.5,Graduate
1,9238,1,1,3,125.7,1,0,18,0,6,6,8,6,0,12.4,0.5,Graduate
1,9556,1,1,4,107.1,1,0,20,0,7,8,8,8,0,12.4,0.5,Graduate
1,9500,1,38,5,125.5,1,0,18,0,8,8,10,8,2,9.4,-0.8,Graduate
1,9670,1,38,9,127.0,1,0,18,0,6,6,9,6,0,11.1,0.6,Graduate
1,9085,1,37,9,113.5,1,1,21,0,4,5,5,5,0,10.8,1.4,Graduate
1,9500,1,19,4,154.4,1,1,18,0,7,8,9,8,0,15.5,2.8,Graduate
1,9670,1,19,5,122.0,0,0,18,0,2,5,6,4,0,9.4,-0.8,Dropout
1,9238,1,11,4,128.0,1,0,19,0,0,6,0,0,0,9.4,-0.8,Dropout
1,9670,1,19,4,115.5,1,0,19,0,4,6,9,4,0,10.8,1.4,Enrolled
1,9670,1,19,5,117.2,1,0,18,0,6,6,11,4,0,11.1,0.6,Graduate
1,9130,1,1,90,150.0,1,0,34,1,1,5,5,0,0,12.7,3.7,Dropout
1,9085,1,11,90,155.3,1,0,19,0,5,5,6,5,0,7.6,2.6,Graduate
1,9130,1,37,7,120.0,0,0,19,2,5,6,12,2,0,12.4,0.5,Dropout
1,9238,1,19,2,116.1,1,0,26,0,6,6,7,6,0,11.1,0.6,Graduate
1,9853,1,34,0,118.9,1,0,21,0,3,6,10,3,0,7.6,2.6,Dropout
1,9147,1,19,4,127.3,1,1,18,0,5,5,5,5,0,11.1,0.6,Graduate
1,9853,1,38,5,113.7,1,1,20,0,5,6,9,5,0,9.4,-0.8,Graduate
1,9147,1,1,4,118.5,1,0,25,0,2,5,5,0,0,11.1,0.6,Dropout
1,9147,1,38,4,146.7,1,0,18,0,5,5,5,5,0,11.1,0.6,Graduate
1,9500,1,19,3,124.3,1,1,18,0,7,8,11,8,0,16.2,0.3,Graduate
1,9500,1,19,3,137.8,1,0,19,0,7,8,9,8,0,11.1,0.6,Graduate
1,9238,1,38,5,130.2,1,1,18,0,6,6,10,6,0,12.4,0.5,Graduate
1,9500,1,38,7,147.8,1,0,20,0,6,8,12,6,0,15.5,2.8,Enrolled
1,9085,1,19,9,150.0,0,0,26,0,0,6,0,0,0,8.9,1.4,Dropout
1,9500,1,37,7,100.0,1,1,19,0,7,8,8,7,0,10.8,1.4,Graduate
1,9500,1,1,5,155.6,1,0,19,0,7,8,9,8,0,16.2,0.3,Graduate
1,9147,1,37,9,117.4,1,0,19,3,5,10,14,8,0,7.6,2.6,Graduate
1,9085,1,19,7,128.8,1,0,19,0,3,5,8,3,0,7.6,2.6,Enrolled
1,9254,1,19,5,117.5,1,0,18,0,6,6,11,3,0,16.2,0.3,Graduate
1,9500,1,37,9,120.4,1,0,19,0,6,7,7,6,0,7.6,2.6,Graduate
1,9238,1,1,9,130.9,1,0,18,0,6,6,9,5,0,13.9,-0.3,Graduate
1,9853,1,19,4,125.0,1,0,18,0,5,6,8,5,0,9.4,-0.8,Enrolled
1,9085,1,38,9,136.8,1,0,18,0,5,5,7,5,0,9.4,-0.8,Enrolled
1,9853,1,38,9,121.6,1,0,18,0,5,7,9,6,0,11.1,0.6,Enrolled
1,9119,1,37,4,151.0,1,0,26,0,0,5,5,0,0,16.2,0.3,Dropout
1,9238,1,38,7,103.5,1,0,20,0,6,6,7,6,0,12.4,0.5,Graduate
1,8014,1,38,9,119.4,1,0,19,0,6,6,6,6,0,12.7,3.7,Graduate
1,9238,1,37,4,134.4,1,1,18,0,6,6,9,6,0,9.4,-0.8,Graduate
1,9238,1,37,7,143.0,1,0,19,3,6,6,6,6,0,13.9,-0.3,Graduate
1,9853,1,3,2,110.0,1,0,40,0,7,7,7,7,0,12.4,0.5,Graduate
1,9500,1,38,7,132.5,1,1,18,0,8,8,8,8,0,9.4,-0.8,Graduate
1,9238,1,1,9,114.7,1,0,19,0,5,6,8,6,0,13.9,-0.3,Graduate
1,9130,1,9,3,166.9,1,0,18,0,4,5,6,4,0,7.6,2.6,Graduate
1,9085,1,2,3,125.9,1,0,19,0,4,5,8,3,0,9.4,-0.8,Enrolled
1,171,1,3,2,178.3,1,0,18,0,0,0,0,0,0,15.5,2.8,Dropout
2,8014,1,37,9,117.0,1,0,33,0,6,6,8,6,0,12.4,0.5,Graduate
1,9003,1,3,1,150.0,1,0,35,0,6,6,11,6,0,16.2,0.3,Graduate
1,9147,1,38,9,130.0,1,0,26,3,4,5,7,2,0,9.4,-0.8,Enrolled
1,9773,1,19,7,135.1,1,0,18,0,6,6,8,6,0,9.4,-0.8,Graduate
1,9238,1,37,9,110.0,1,0,36,10,13,13,19,9,0,15.5,2.8,Enrolled
4,9991,1,37,6,136.2,1,0,39,0,5,5,9,5,0,10.8,1.4,Graduate
2,9238,1,37,9,116.0,1,0,44,0,6,6,6,6,0,12.7,3.7,Graduate
1,8014,1,1,3,100.0,1,0,20,0,5,6,9,4,0,9.4,-0.8,Enrolled
1,9254,1,19,9,116.3,1,0,24,0,4,6,6,4,0,12.7,3.7,Dropout
1,9773,1,19,9,134.0,1,1,20,0,6,6,6,6,0,12.4,0.5,Graduate
1,171,1,1,9,124.2,0,0,19,0,0,0,0,0,0,9.4,-0.8,Dropout
2,9500,1,38,9,134.5,1,1,18,0,6,7,7,6,0,7.6,2.6,Graduate
1,9254,1,19,4,120.7,0,0,22,0,5,6,12,0,0,10.8,1.4,Dropout
1,9085,1,1,4,127.1,1,0,18,0,6,6,7,6,0,11.1,0.6,Graduate
1,9500,1,37,9,133.0,1,0,24,0,6,8,9,7,0,13.9,-0.3,Graduate
1,9991,1,37,90,128.2,1,0,33,0,0,5,0,0,0,12.7,3.7,Dropout
1,9003,1,37,3,130.0,1,1,30,0,0,6,6,0,0,11.1,0.6,Enrolled
1,9085,1,39,2,172.0,1,0,26,0,0,6,0,0,0,8.9,1.4,Dropout
1,9853,1,38,4,128.5,1,0,18,0,6,6,10,6,0,10.8,1.4,Graduate
1,9773,1,38,9,128.5,1,0,19,0,3,6,12,2,0,10.8,1.4,Dropout
1,9147,1,38,9,112.0,1,0,20,0,3,5,9,4,2,16.2,0.3,Enrolled
1,9085,1,37,9,142.5,1,1,22,7,8,9,16,7,0,8.9,1.4,Graduate
1,9500,1,1,9,133.0,1,0,19,0,5,7,8,5,0,7.6,2.6,Enrolled
1,9085,1,38,7,106.0,1,1,21,0,6,6,10,6,0,15.5,2.8,Graduate
1,9500,1,38,4,125.5,1,1,21,0,6,7,7,6,0,7.6,2.6,Graduate
1,9085,1,37,2,131.2,1,0,19,0,1,5,6,5,0,7.6,2.6,Enrolled
1,9853,1,37,191,112.9,1,1,19,0,7,7,8,6,0,8.9,1.4,Graduate
1,9500,1,19,9,124.8,1,0,18,0,7,8,8,7,0,12.7,3.7,Dropout
2,8014,1,39,9,140.9,1,0,50,7,11,7,7,7,0,16.2,0.3,Graduate
4,9991,1,19,9,148.0,1,1,31,0,4,5,10,4,0,13.9,-0.3,Enrolled
1,9773,1,19,4,148.4,1,1,19,0,6,6,7,6,0,15.5,2.8,Graduate
4,9991,1,37,141,129.7,1,0,35,0,5,5,9,5,0,13.9,-0.3,Graduate
2,9085,1,38,4,128.2,1,0,31,0,0,6,0,0,0,12.7,3.7,Dropout
2,8014,1,37,9,104.0,1,0,42,5,10,11,14,10,0,11.1,0.6,Enrolled
1,9147,1,37,9,119.9,0,0,34,0,0,5,0,0,0,9.4,-0.8,Dropout
1,9500,1,1,4,141.0,1,1,18,0,7,8,8,8,0,12.4,0.5,Graduate
1,9853,1,3,3,116.6,0,1,18,0,7,7,8,6,0,8.9,1.4,Enrolled
1,9085,1,38,5,140.0,1,0,21,2,5,6,15,2,0,16.2,0.3,Enrolled
4,9500,1,19,5,140.0,1,1,26,0,5,8,12,6,0,16.2,0.3,Dropout
1,9500,1,37,8,100.0,1,0,20,0,6,8,8,8,0,13.9,-0.3,Enrolled
1,9238,1,38,5,121.0,1,0,19,0,3,6,12,3,0,7.6,2.6,Enrolled
1,9853,1,19,5,117.0,1,1,19,0,6,6,6,6,0,15.5,2.8,Graduate
1,9147,1,4,2,140.2,1,0,20,6,9,9,14,8,0,8.9,1.4,Graduate
1,9238,1,34,0,129.3,1,0,19,0,6,6,7,6,0,7.6,2.6,Graduate
1,9853,1,37,9,145.3,1,0,18,0,6,6,9,6,0,7.6,2.6,Graduate
1,9991,1,37,9,146.2,1,0,28,10,11,11,16,10,0,10.8,1.4,Graduate
1,9853,1,19,4,122.5,1,0,22,0,5,6,8,5,0,15.5,2.8,Enrolled
1,8014,1,37,7,156.1,1,1,21,3,6,6,6,6,0,13.9,-0.3,Graduate
1,9085,1,38,4,140.0,1,0,21,0,4,6,19,1,0,12.4,0.5,Enrolled
1,9500,1,19,5,140.0,1,0,26,0,5,8,13,5,0,16.2,0.3,Enrolled
1,9773,1,37,7,128.4,0,0,18,0,5,6,8,5,0,7.6,2.6,Dropout
1,9085,1,1,9,115.0,0,0,20,0,2,5,8,2,0,7.6,2.6,Dropout
1,9085,1,19,4,158.7,1,0,18,0,6,6,7,6,0,11.1,0.6,Graduate
1,9500,1,1,4,124.5,1,1,19,0,7,8,11,7,0,10.8,1.4,Graduate
1,9238,1,19,3,111.9,1,0,20,5,11,11,14,11,0,12.4,0.5,Graduate
1,9085,1,37,4,150.0,1,1,22,3,6,6,10,3,0,13.9,-0.3,Graduate
1,9670,1,19,5,114.2,1,0,18,0,5,6,9,4,0,10.8,1.4,Dropout
1,9147,1,37,6,96.0,1,0,19,0,3,5,9,0,3,16.2,0.3,Dropout
1,9070,1,3,3,128.9,1,1,18,0,5,6,8,4,0,8.9,1.4,Enrolled
1,9254,1,37,7,121.7,1,0,20,0,3,6,12,3,0,10.8,1.4,Enrolled
1,9773,1,37,9,114.8,1,0,19,0,4,6,11,3,0,7.6,2.6,Enrolled
1,9254,1,38,9,127.0,1,0,19,0,6,6,7,4,0,12.4,0.5,Enrolled
1,9500,1,37,5,131.3,1,0,19,0,7,8,8,7,0,10.8,1.4,Graduate
1,171,1,19,3,137.1,1,0,18,0,0,0,0,0,0,12.7,3.7,Graduate
1,9070,1,19,3,120.0,1,0,21,9,13,12,12,12,0,13.9,-0.3,Graduate
1,9991,1,19,9,139.0,1,0,27,0,5,5,5,5,0,8.9,1.4,Graduate
1,9238,1,19,4,129.1,1,0,19,0,6,6,7,6,0,15.5,2.8,Graduate
4,9085,1,34,0,128.2,1,0,25,0,0,5,5,0,0,7.6,2.6,Dropout
1,9500,1,19,7,120.8,1,1,18,0,7,8,8,7,0,10.8,1.4,Graduate
1,9500,1,1,4,135.8,1,0,24,0,7,8,8,7,0,10.8,1.4,Graduate
1,9500,1,1,4,118.9,1,0,20,0,7,8,9,7,0,13.9,-0.3,Graduate
1,9991,1,37,6,140.0,1,0,26,3,5,5,5,5,0,12.4,0.5,Graduate
1,9238,1,38,9,127.1,1,1,20,0,6,6,6,6,0,8.9,1.4,Graduate
1,9085,1,37,90,137.0,1,0,18,0,5,5,6,5,0,7.6,2.6,Graduate
1,9085,1,1,9,127.4,1,0,19,0,6,6,10,6,0,15.5,2.8,Graduate
1,9853,1,19,9,97.0,1,0,23,0,5,6,9,3,0,12.7,3.7,Dropout
1,9500,1,37,9,126.3,1,1,18,0,6,7,7,6,0,7.6,2.6,Graduate
1,9500,1,19,4,127.5,1,0,18,0,0,8,0,0,0,12.7,3.7,Dropout
1,9500,1,1,2,126.6,1,1,19,0,7,8,9,8,0,11.1,0.6,Graduate
1,9991,1,2,4,120.0,1,0,30,4,7,5,5,5,0,7.6,2.6,Graduate
1,9085,1,2,4,140.0,1,0,29,0,0,6,0,0,0,15.5,2.8,Dropout
1,9500,1,1,3,131.5,1,0,19,0,8,8,8,8,0,9.4,-0.8,Graduate
1,9556,1,2,5,112.2,1,0,20,0,7,8,8,8,0,12.4,0.5,Graduate
1,9500,1,37,9,150.5,1,0,20,0,6,7,7,6,0,7.6,2.6,Graduate
1,9670,1,38,3,121.0,1,0,19,0,6,6,9,6,0,11.1,0.6,Graduate
1,9147,1,2,9,112.2,1,0,20,0,3,5,12,2,0,10.8,1.4,Enrolled
3,9085,1,1,4,129.4,1,0,21,0,0,5,12,0,4,10.8,1.4,Dropout
1,9670,1,38,4,114.4,1,0,19,0,5,6,9,4,0,11.1,0.6,Graduate
1,9500,1,38,9,120.3,1,1,18,0,7,8,8,7,0,10.8,1.4,Graduate
1,8014,1,37,7,120.0,1,1,27,0,6,6,10,5,0,15.5,2.8,Graduate
1,9147,1,38,6,114.5,1,1,19,0,5,5,5,5,0,12.4,0.5,Graduate
1,9500,1,1,90,127.8,1,1,19,0,0,7,7,0,2,7.6,2.6,Dropout
1,9773,1,19,4,124.6,1,0,19,0,5,6,7,6,0,15.5,2.8,Graduate
1,9500,1,19,5,130.3,1,1,18,0,7,8,8,7,0,12.7,3.7,Graduate
1,9254,1,19,5,118.2,1,1,20,0,4,6,6,6,0,12.4,0.5,Enrolled
1,9670,1,37,4,118.8,1,1,18,0,6,6,8,6,0,12.7,3.7,Graduate
1,9670,1,1,2,133.0,1,0,19,0,0,6,0,0,0,7.6,2.6,Dropout
2,9500,1,37,9,129.0,1,0,36,0,6,7,7,6,0,7.6,2.6,Graduate
1,9556,1,4,3,100.0,1,0,18,0,0,4,4,1,0,10.8,1.4,Enrolled
1,9130,1,38,4,120.7,1,0,18,0,1,5,9,3,0,12.7,3.7,Enrolled
1,9500,1,38,9,132.5,1,0,19,0,7,8,9,7,0,12.7,3.7,Graduate
1,9500,1,19,7,120.3,1,1,18,0,7,8,8,7,0,10.8,1.4,Graduate
1,9670,1,19,1,114.6,1,0,18,0,4,5,5,4,0,9.4,-0.8,Graduate
1,9238,1,19,9,116.5,1,1,19,0,6,6,6,6,0,12.4,0.5,Graduate
1,9500,1,1,2,127.8,1,1,19,0,7,8,8,8,0,13.9,-0.3,Graduate
1,9500,1,19,7,129.9,1,0,18,0,7,8,8,8,0,15.5,2.8,Dropout
1,9773,1,19,9,118.9,1,0,20,0,6,6,10,5,0,11.1,0.6,Graduate
1,9254,1,38,3,114.3,1,1,20,0,5,6,9,5,0,12.4,0.5,Enrolled
1,9500,1,37,5,114.8,1,0,20,0,7,8,8,7,0,10.8,1.4,Graduate
1,9500,1,37,9,123.0,1,1,18,0,7,8,8,7,0,10.8,1.4,Graduate
1,9500,1,19,7,122.1,1,0,18,0,7,8,8,8,0,15.5,2.8,Graduate
1,9085,1,37,4,123.7,1,0,19,0,5,5,6,5,0,9.4,-0.8,Graduate
1,9147,1,38,9,132.4,1,0,19,0,5,5,8,4,0,9.4,-0.8,Enrolled
2,8014,1,34,99,114.8,1,0,44,0,6,6,15,2,1,7.6,2.6,Graduate
1,9003,1,37,5,130.0,1,0,32,0,0,6,6,0,0,12.4,0.5,Dropout
1,9853,1,19,9,122.3,1,0,22,0,5,6,8,5,0,12.7,3.7,Dropout
2,9003,1,19,4,152.4,1,0,36,4,12,12,18,11,0,8.9,1.4,Graduate
1,9773,1,37,5,120.1,1,1,18,0,6,6,8,6,0,16.2,0.3,Graduate
1,9130,1,3,3,155.1,1,0,20,0,5,5,5,5,0,12.7,3.7,Graduate
1,9070,1,19,5,124.5,1,1,20,5,11,11,11,11,0,11.1,0.6,Graduate
1,9238,1,1,2,126.9,1,0,19,0,5,6,11,4,0,15.5,2.8,Graduate
1,9147,1,1,3,153.2,1,0,24,0,5,5,6,5,0,12.4,0.5,Graduate
1,9238,1,1,4,129.8,1,0,20,0,5,6,11,4,0,15.5,2.8,Enrolled
1,8014,1,3,2,135.0,1,0,27,7,9,11,11,5,0,10.8,1.4,Dropout
1,9853,1,38,5,131.3,1,0,20,0,5,8,8,8,0,15.5,2.8,Enrolled
1,9238,1,34,0,125.2,1,1,23,15,16,13,15,13,0,9.4,-0.8,Graduate
1,9500,1,38,4,141.3,1,1,18,0,8,8,9,8,1,9.4,-0.8,Graduate
1,9238,1,37,4,117.1,1,1,18,0,5,6,9,5,0,12.7,3.7,Graduate
1,9500,1,37,9,126.5,1,1,20,0,7,8,8,7,0,10.8,1.4,Graduate
1,9254,1,38,9,120.1,1,1,20,0,6,6,7,6,0,13.9,-0.3,Graduate
1,9670,1,19,7,128.4,1,0,23,0,6,6,9,5,0,11.1,0.6,Dropout
1,9500,1,19,9,140.0,1,0,20,0,6,7,7,6,0,7.6,2.6,Graduate
1,9254,1,34,0,110.0,0,0,28,0,0,5,10,0,0,7.6,2.6,Dropout
1,9670,1,19,3,116.8,1,0,21,0,4,5,5,5,0,7.6,2.6,Graduate
1,9556,1,19,9,104.5,1,0,21,0,2,7,0,0,0,12.4,0.5,Dropout
1,9500,1,34,0,140.0,1,0,28,0,0,8,0,0,0,7.6,2.6,Dropout
1,9500,1,1,3,113.2,1,0,18,0,6,8,11,7,0,16.2,0.3,Graduate
1,9238,1,19,191,118.6,1,1,21,0,5,6,7,5,0,8.9,1.4,Enrolled
1,9500,1,1,4,123.8,1,0,19,0,6,8,8,8,0,13.9,-0.3,Graduate
1,9500,1,19,1,126.7,1,1,18,0,7,8,8,7,0,12.7,3.7,Graduate
1,9500,1,1,2,133.8,1,0,19,0,0,8,0,0,0,7.6,2.6,Dropout
1,9085,1,38,9,140.0,1,0,20,2,6,6,12,2,0,13.9,-0.3,Enrolled
1,9500,1,19,9,100.6,1,1,20,0,6,8,10,7,0,12.4,0.5,Graduate
1,9853,1,37,7,132.7,1,1,18,0,6,6,7,5,0,10.8,1.4,Graduate
1,9670,1,19,4,106.6,1,0,20,4,6,6,10,4,0,10.8,1.4,Dropout
1,9670,1,19,5,140.4,1,0,31,2,5,6,14,4,0,13.9,-0.3,Dropout
1,9500,1,37,9,128.3,1,1,19,0,7,8,8,8,0,15.5,2.8,Graduate
1,9500,1,38,5,118.6,1,1,19,0,6,8,8,7,0,13.9,-0.3,Graduate
1,9070,1,1,3,123.4,1,0,23,1,6,6,8,6,0,13.9,-0.3,Graduate
1,9670,1,37,5,124.0,1,0,19,0,6,6,6,6,0,12.4,0.5,Graduate
1,9500,1,3,3,121.3,1,0,20,0,6,7,7,6,0,7.6,2.6,Graduate
1,9085,1,37,9,101.0,1,0,22,0,5,6,17,4,0,12.4,0.5,Enrolled
1,9853,1,1,2,116.9,1,0,18,0,6,7,12,6,0,13.9,-0.3,Enrolled
1,9130,1,37,90,130.0,0,0,27,1,2,5,5,1,0,12.7,3.7,Dropout
1,9556,1,38,9,120.0,1,0,29,0,1,7,0,0,0,12.7,3.7,Dropout
1,9254,1,19,4,130.4,1,0,18,0,5,6,10,5,0,11.1,0.6,Graduate
1,9070,1,38,9,118.7,1,0,18,0,5,6,6,6,0,16.2,0.3,Graduate
1,9500,1,38,7,131.5,1,0,18,0,8,8,8,8,0,9.4,-0.8,Graduate
1,9085,1,38,9,120.4,1,0,20,0,3,5,8,5,0,9.4,-0.8,Enrolled
1,9254,1,38,9,129.1,1,0,18,0,6,6,7,5,0,11.1,0.6,Graduate
1,9070,1,1,4,132.0,0,0,18,1,5,6,11,4,0,13.9,-0.3,Enrolled
1,9085,1,3,1,130.0,0,0,28,0,1,4,10,0,4,10.8,1.4,Dropout
1,9500,1,1,7,132.8,1,1,18,0,7,8,12,7,0,12.7,3.7,Graduate
1,9500,1,38,151,143.7,1,0,27,0,4,7,14,3,0,12.4,0.5,Enrolled
1,33,1,1,2,152.8,1,0,26,0,7,7,12,5,3,16.2,0.3,Enrolled
1,9773,1,1,9,133.5,1,0,18,0,6,6,6,6,0,12.7,3.7,Graduate
1,9130,1,5,2,146.2,1,0,18,0,4,5,6,5,0,9.4,-0.8,Dropout
1,9147,1,19,4,115.2,1,0,21,0,0,5,5,0,0,15.5,2.8,Dropout
1,9070,1,1,2,120.7,1,0,18,0,4,6,9,0,0,9.4,-0.8,Enrolled
2,8014,1,34,99,101.8,0,0,32,0,0,5,10,0,0,10.8,1.4,Dropout
1,9670,1,34,0,100.0,1,0,28,0,4,5,7,4,0,7.6,2.6,Graduate
1,9991,1,19,9,121.9,0,0,40,0,0,5,0,0,0,12.7,3.7,Dropout
2,8014,1,37,9,120.4,0,0,39,0,0,4,4,0,0,9.4,-0.8,Dropout
2,9238,1,37,9,120.4,0,0,39,0,0,6,0,0,0,9.4,-0.8,Dropout
2,9003,1,19,9,148.8,1,0,50,0,6,6,15,5,0,8.9,1.4,Graduate
1,9853,1,1,9,123.0,1,0,23,0,5,6,9,3,0,10.8,1.4,Dropout
4,8014,1,34,0,100.0,1,0,48,0,1,6,11,1,0,9.4,-0.8,Dropout
1,9853,1,37,9,112.1,1,0,23,0,4,6,10,5,0,7.6,2.6,Dropout
1,9500,1,1,5,126.8,1,1,18,0,7,8,8,7,0,10.8,1.4,Graduate
1,9130,1,19,2,115.9,1,0,18,0,2,5,6,5,0,9.4,-0.8,Graduate
1,9238,26,37,2,132.5,0,0,20,0,5,6,7,6,0,13.9,-0.3,Graduate
1,9085,103,1,9,132.2,1,1,18,0,4,5,8,5,0,10.8,1.4,Graduate
1,9556,103,3,1,183.5,1,0,18,0,4,8,8,0,0,16.2,0.3,Dropout
1,9119,1,1,9,136.0,1,0,31,0,1,5,9,1,4,16.2,0.3,Dropout
1,9119,1,19,5,100.9,1,0,24,0,1,5,6,3,0,10.8,1.4,Enrolled
1,171,1,1,2,114.5,1,0,24,0,0,0,0,0,0,9.4,-0.8,Graduate
1,9147,1,37,9,110.3,0,0,26,0,0,5,9,0,0,10.8,1.4,Dropout
1,9130,1,3,2,137.2,1,0,18,0,5,6,9,4,0,16.2,0.3,Dropout
1,9147,1,37,4,116.9,1,1,19,0,3,5,10,3,0,12.7,3.7,Enrolled
1,9670,1,37,9,121.8,1,0,22,0,0,6,0,0,0,13.9,-0.3,Dropout
1,9500,1,2,2,127.3,1,0,18,0,7,8,8,7,0,10.8,1.4,Graduate
1,9070,1,19,4,120.0,0,0,20,0,0,6,12,0,12,16.2,0.3,Dropout
1,171,1,4,2,150.0,1,0,25,0,0,0,0,0,0,15.5,2.8,Graduate
1,9991,1,3,4,100.0,1,0,24,0,4,5,11,5,0,13.9,-0.3,Graduate
1,9119,1,3,4,150.0,1,0,27,0,1,5,0,0,0,8.9,1.4,Dropout
1,9254,1,19,4,116.9,1,0,21,0,5,6,7,5,0,15.5,2.8,Graduate
1,9003,1,38,3,140.0,1,0,21,0,6,6,6,6,0,12.4,0.5,Graduate
1,9773,1,1,9,122.1,1,0,19,0,4,6,6,6,0,10.8,1.4,Dropout
1,9500,1,19,5,160.0,1,0,28,0,7,8,11,8,0,16.2,0.3,Graduate
1,9147,1,19,5,118.4,1,0,20,0,5,5,10,2,0,7.6,2.6,Enrolled
1,9003,1,19,4,150.0,1,1,21,0,6,6,10,6,0,15.5,2.8,Graduate
1,9500,1,1,5,144.9,1,1,18,0,7,8,9,8,0,16.2,0.3,Graduate
1,9119,1,1,9,121.1,1,1,18,0,5,5,8,5,0,8.9,1.4,Enrolled
1,9147,1,1,5,121.8,1,0,20,0,4,5,6,3,0,15.5,2.8,Enrolled
1,9119,1,1,5,146.8,1,0,25,2,5,5,5,2,0,16.2,0.3,Enrolled
1,9670,1,19,5,138.0,1,0,22,0,6,6,11,2,0,11.1,0.6,Enrolled
1,9500,1,37,9,138.0,1,0,18,0,6,8,11,6,1,9.4,-0.8,Enrolled
1,9147,1,38,9,116.3,1,0,19,0,5,5,8,5,0,13.9,-0.3,Graduate
1,9119,1,19,4,122.5,1,0,19,0,3,5,10,3,0,12.4,0.5,Dropout
1,9773,1,1,7,115.0,0,0,25,0,4,6,9,4,0,12.7,3.7,Dropout
1,9070,1,12,1,115.0,1,0,21,5,9,8,11,3,0,15.5,2.8,Dropout
1,9119,1,2,3,119.8,1,0,19,0,2,6,10,0,0,11.1,0.6,Dropout
1,9147,1,1,4,95.0,1,0,20,0,0,5,5,0,0,11.1,0.6,Dropout
1,9003,1,2,2,150.0,1,0,25,9,14,9,13,6,0,15.5,2.8,Dropout
1,9147,1,1,7,117.8,1,0,20,0,3,5,11,3,0,10.8,1.4,Enrolled
1,171,1,37,9,144.2,1,0,18,0,0,0,0,0,0,7.6,2.6,Graduate
1,9254,1,39,194,130.0,1,0,23,0,3,6,12,3,0,8.9,1.4,Enrolled
1,9500,1,3,9,128.2,1,0,23,0,8,8,8,8,0,9.4,-0.8,Graduate
1,9003,1,38,141,135.3,1,0,21,7,11,12,14,11,0,8.9,1.4,Graduate
1,9130,1,1,3,143.9,1,0,20,0,2,5,9,3,0,9.4,-0.8,Enrolled
1,9991,1,1,4,140.7,1,0,25,0,1,5,8,2,0,12.4,0.5,Dropout
1,9130,1,38,9,130.4,1,0,18,0,6,6,9,5,0,8.9,1.4,Graduate
1,9070,1,1,9,123.2,1,0,22,0,6,6,8,6,0,10.8,1.4,Graduate
1,9670,1,19,3,118.0,1,0,27,0,6,6,7,6,0,8.9,1.4,Graduate
1,9003,1,1,2,120.0,1,0,25,0,0,3,5,0,0,16.2,0.3,Dropout
1,9119,1,36,0,118.9,1,0,18,0,3,5,10,3,4,7.6,2.6,Dropout
1,9085,1,19,8,117.2,1,0,20,0,5,5,5,5,0,12.7,3.7,Graduate
1,9003,1,4,2,120.0,1,0,27,0,5,6,13,5,0,16.2,0.3,Graduate
1,8014,1,1,9,118.1,1,0,20,0,6,6,9,6,0,7.6,2.6,Graduate
1,9147,1,37,9,124.8,1,0,22,0,0,5,5,1,0,7.6,2.6,Dropout
1,9119,1,3,5,106.5,1,0,19,0,3,5,11,3,0,12.4,0.5,Dropout
1,9147,1,19,4,116.8,1,0,20,0,3,5,8,5,0,13.9,-0.3,Enrolled
1,171,1,12,9,109.3,1,0,19,0,0,0,0,0,0,9.4,-0.8,Graduate
2,9085,1,1,4,120.0,0,0,29,0,0,5,8,0,1,9.4,-0.8,Dropout
1,9500,1,1,9,137.5,1,0,19,0,7,8,8,7,0,12.7,3.7,Graduate
1,9991,1,37,9,150.0,1,1,28,0,5,5,6,5,0,9.4,-0.8,Enrolled
2,9238,1,37,5,120.4,1,0,20,0,6,6,6,6,0,7.6,2.6,Graduate
1,9070,1,37,9,136.7,1,0,20,0,4,6,8,6,0,10.8,1.4,Graduate
1,8014,1,5,0,118.5,1,0,31,0,0,6,0,0,0,7.6,2.6,Dropout
1,9500,1,1,5,133.0,1,0,18,0,7,8,9,7,0,13.9,-0.3,Graduate
1,9670,1,19,8,128.8,1,0,19,0,6,6,8,6,0,8.9,1.4,Enrolled
1,9147,1,38,9,133.0,1,0,18,0,4,5,9,4,0,13.9,-0.3,Graduate
1,9254,1,37,7,102.0,1,0,19,0,5,6,8,5,0,10.8,1.4,Graduate
1,9147,1,19,3,133.9,1,1,18,0,5,5,5,5,0,12.7,3.7,Graduate
1,9085,1,19,90,127.0,1,0,19,0,3,5,7,5,0,7.6,2.6,Graduate
1,9773,1,38,9,120.4,1,1,18,0,6,6,7,6,0,15.5,2.8,Graduate
1,9254,1,37,9,124.5,1,0,19,0,6,6,14,3,0,7.6,2.6,Graduate
1,9556,1,1,5,123.9,1,0,19,0,7,8,8,8,0,13.9,-0.3,Graduate
1,9670,1,1,9,117.8,1,0,18,0,6,6,11,6,0,10.8,1.4,Graduate
1,9500,1,19,2,126.7,1,0,19,0,4,7,11,5,0,16.2,0.3,Enrolled
1,9670,1,1,9,110.0,1,1,20,2,6,6,7,6,0,11.1,0.6,Graduate
1,9670,1,19,4,134.7,1,0,20,0,5,6,10,4,0,12.7,3.7,Enrolled
1,9003,1,37,4,113.2,1,0,20,0,6,6,8,5,0,11.1,0.6,Enrolled
